Reduction	E-RESEARCH_PROBLEM

Fine-Tuning	O
DARTS	O
for	O
Image	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

A	O
Case	O
Analysis	O
Method	O
Cooperating	O
with	O
ATNG	O
and	O
Its	O
Application	O
to	O
Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Imitation	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
from	O
Imperfect	O
Demonstration	O

Train	O
on	O
Small,	O
Play	O
the	O
Large:	O
Scaling	O
Up	O
Board	B-RESEARCH_PROBLEM
Games	E-RESEARCH_PROBLEM
with	O
AlphaZero	O
and	O
GNN	O

Sequential	O
Domain	B-RESEARCH_PROBLEM
Adaptation	E-RESEARCH_PROBLEM
through	O
Elastic	O
Weight	O
Consolidation	O
for	O
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Demonyms	O
and	O
Compound	O
Relational	O
Nouns	O
in	O
Nominal	B-RESEARCH_PROBLEM
Open	I-RESEARCH_PROBLEM
IE	E-RESEARCH_PROBLEM

82	O
Treebanks	O
34	O
Models:	O
Universal	B-RESEARCH_PROBLEM
Dependency	I-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM
with	O
Multi-Treebank	O
Models	O

Bayesian	O
Compression	O
for	O
Natural	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Processing	E-RESEARCH_PROBLEM

Accelerating	O
Asynchronous	O
Stochastic	O
Gradient	O
Descent	O
for	O
Neural	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Unbabels	O
Participation	O
in	O
the	B-RESEARCH_PROBLEM
WMT17	I-RESEARCH_PROBLEM
Translation	I-RESEARCH_PROBLEM
Quality	I-RESEARCH_PROBLEM
Estimation	I-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task	E-RESEARCH_PROBLEM

Predicting	B-RESEARCH_PROBLEM
User	I-RESEARCH_PROBLEM
Competence	E-RESEARCH_PROBLEM
from	O
Linguistic	O
Data	O

Investigating	O
Bi-LSTM	O
and	O
CRF	O
with	O
POS	S-RESEARCH_PROBLEM
Tag	O
Embedding	O
for	O
Indonesian	O
Named	O
Entity	O
Tagger	O

Feature	O
Engineering	O
for	O
Second	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Acquisition	I-RESEARCH_PROBLEM
Modeling	E-RESEARCH_PROBLEM

Exploring	O
Cities	O
in	O
Crime:	O
Significant	O
Concordance	O
and	O
Co-occurrence	O
in	O
Quantitative	B-RESEARCH_PROBLEM
Literary	I-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Independence	O
Testing	O
for	O
Multivariate	O
Time	B-RESEARCH_PROBLEM
Series	E-RESEARCH_PROBLEM

Overview	O
of	O
the	B-RESEARCH_PROBLEM
ALTA	I-RESEARCH_PROBLEM
2012	I-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task	E-RESEARCH_PROBLEM

Corpus	O
Patterns	O
for	O
Semantic	B-RESEARCH_PROBLEM
Processing	E-RESEARCH_PROBLEM

Simple	O
Attention-Based	O
Representation	O
Learning	O
for	O
Ranking	B-RESEARCH_PROBLEM
Short	I-RESEARCH_PROBLEM
Social	I-RESEARCH_PROBLEM
Media	I-RESEARCH_PROBLEM
Posts	E-RESEARCH_PROBLEM

Identifying	B-RESEARCH_PROBLEM
Causal	I-RESEARCH_PROBLEM
Relations	E-RESEARCH_PROBLEM
Using	O
Parallel	O
Wikipedia	O
Articles	O

Using	O
Word	O
Embedding	O
for	O
Cross-Language	B-RESEARCH_PROBLEM
Plagiarism	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

Predicting	B-RESEARCH_PROBLEM
Grammaticality	E-RESEARCH_PROBLEM
on	O
an	O
Ordinal	O
Scale	O

Partial	B-RESEARCH_PROBLEM
Domain	I-RESEARCH_PROBLEM
Adaptation	E-RESEARCH_PROBLEM
Using	O
Graph	O
Convolutional	O
Networks	O

ULex:	O
new	O
data	O
models	O
and	O
a	O
mobile	O
environment	O
for	O
corpus	B-RESEARCH_PROBLEM
enrichment	E-RESEARCH_PROBLEM

Leveraging	O
Linguistic	O
Structure	O
For	O
Open	B-RESEARCH_PROBLEM
Domain	I-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Extraction	E-RESEARCH_PROBLEM

UDLAP	O
at	O
SemEval-2016	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
4:	E-RESEARCH_PROBLEM
Sentiment	O
Quantification	O
Using	O
a	O
Graph	O
Based	O
Representation	O

Visual	O
Integration	O
of	O
Data	O
and	O
Model	O
Space	O
in	O
Ensemble	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Learning	B-RESEARCH_PROBLEM
Text	I-RESEARCH_PROBLEM
Pair	I-RESEARCH_PROBLEM
Similarity	E-RESEARCH_PROBLEM
with	O
Context-sensitive	O
Autoencoders	O

Local	O
Color	O
Contrastive	O
Descriptor	O
for	O
Image	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Domain	B-RESEARCH_PROBLEM
Based	I-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
of	O
Punjabi	O
Text	O
Documents	O

Revisiting	O
Distant	O
Supervision	O
for	O
Relation	B-RESEARCH_PROBLEM
Extraction	E-RESEARCH_PROBLEM

HeidelToul:	O
A	O
Baseline	O
Approach	O
for	O
Cross-document	B-RESEARCH_PROBLEM
Event	I-RESEARCH_PROBLEM
Ordering	E-RESEARCH_PROBLEM

Pretraining-Based	O
Natural	O
Language	O
Generation	O
for	O
Text	B-RESEARCH_PROBLEM
Summarization	E-RESEARCH_PROBLEM

Cross-Lingual	O
Suicidal-Oriented	O
Word	O
Embedding	O
toward	O
Suicide	B-RESEARCH_PROBLEM
Prevention	E-RESEARCH_PROBLEM

An	O
Application	O
for	O
Building	B-RESEARCH_PROBLEM
a	I-RESEARCH_PROBLEM
Polish	I-RESEARCH_PROBLEM
Telephone	I-RESEARCH_PROBLEM
Speech	I-RESEARCH_PROBLEM
Corpus	E-RESEARCH_PROBLEM

Framework	O
for	O
Question-Answering	S-RESEARCH_PROBLEM
in	O
Sanskrit	O
through	O
Automated	O
Construction	O
of	O
Knowledge	O
Graphs	O

Syntactic	O
Category	O
Prediction	O
for	O
Improving	O
Translation	O
Quality	O
in	O
English-Korean	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Recurrent	O
Polynomial	O
Network	O
for	O
Dialogue	B-RESEARCH_PROBLEM
State	I-RESEARCH_PROBLEM
Tracking	E-RESEARCH_PROBLEM
with	O
Mismatched	O
Semantic	O
Parsers	O

Syntactic	O
Data	O
Augmentation	O
Increases	O
Robustness	O
to	O
Inference	B-RESEARCH_PROBLEM
Heuristics	E-RESEARCH_PROBLEM

CRL/NMSU	O
and	O
Brandeis:	O
Description	O
of	O
the	O
MucBruce	O
System	O
as	O
Used	O
for	O
MUC-4	S-RESEARCH_PROBLEM

Integer	O
Linear	O
Programming	O
for	O
Discourse	B-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

A	O
Multilingual	O
View	O
of	O
Unsupervised	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Leveraging	O
Lexical	O
Cohesion	O
and	O
Disruption	O
for	O
Topic	B-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM

Lyrics	B-RESEARCH_PROBLEM
Segmentation:	E-RESEARCH_PROBLEM
Textual	O
Macrostructure	O
Detection	O
using	O
Convolutions	O

Motion	B-RESEARCH_PROBLEM
Planning	E-RESEARCH_PROBLEM
for	O
a	O
Pair	O
of	O
Tethered	O
Robots	O

A	O
Generative	O
Model	O
for	O
Depth-Based	O
Robust	O
3D	O
Facial	O
Pose	B-RESEARCH_PROBLEM
Tracking	E-RESEARCH_PROBLEM

Combining	O
Convolution	O
and	O
Recursive	O
Neural	O
Networks	O
for	O
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Bilingual	O
Indexing	O
for	O
Information	B-RESEARCH_PROBLEM
Retrieval	E-RESEARCH_PROBLEM
with	O
AUTINDEX	O

Towards	O
High-Fidelity	O
3D	B-RESEARCH_PROBLEM
Face	I-RESEARCH_PROBLEM
Reconstruction	E-RESEARCH_PROBLEM
from	O
In-the-Wild	O
Images	O
Using	O
Graph	O
Convolutional	O
Networks	O

Robust	O
Visual	B-RESEARCH_PROBLEM
Tracking	E-RESEARCH_PROBLEM
via	O
Convolutional	O
Networks	O

Task-oriented	O
Word	O
Embedding	O
for	O
Text	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

GEAR:	O
Graph-based	O
Evidence	O
Aggregating	O
and	O
Reasoning	O
for	O
Fact	B-RESEARCH_PROBLEM
Verification	E-RESEARCH_PROBLEM

Weakly-supervised	O
Joint	O
Anomaly	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
and	O
Classification	S-RESEARCH_PROBLEM

Learning	O
Sentiment-Specific	O
Word	O
Embedding	O
for	O
Twitter	B-RESEARCH_PROBLEM
Sentiment	I-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Introducing	O
Argumention	O
in	O
Opinion	B-RESEARCH_PROBLEM
Analysis:	E-RESEARCH_PROBLEM
Language	O
and	O
Reasoning	O
Challenges	O

BREAKING!	O
Presenting	O
Fake	O
News	O
Corpus	O
for	O
Automated	B-RESEARCH_PROBLEM
Fact	I-RESEARCH_PROBLEM
Checking	E-RESEARCH_PROBLEM

Translation	B-RESEARCH_PROBLEM
Inference	E-RESEARCH_PROBLEM
by	O
Concept	O
Propagation	O

A	O
Kernel	O
Classification	S-RESEARCH_PROBLEM
Framework	O
for	O
Metric	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Progressive	O
Attention	O
Memory	O
Network	O
for	O
Movie	O
Story	O
Question	B-RESEARCH_PROBLEM
Answering	E-RESEARCH_PROBLEM

Rethinking	O
Complex	O
Neural	O
Network	O
Architectures	O
for	O
Document	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Formalizing	O
Word	O
Sampling	O
for	O
Vocabulary	B-RESEARCH_PROBLEM
Prediction	E-RESEARCH_PROBLEM
as	O
Graph-based	O
Active	O
Learning	O

Farewell	O
to	O
Mutual	O
Information:	O
Variational	O
Distillation	O
for	O
Cross-Modal	B-RESEARCH_PROBLEM
Person	I-RESEARCH_PROBLEM
Re-Identification	E-RESEARCH_PROBLEM

Acquisition	O
of	O
Named-Entity-Related	O
Relations	O
for	O
Searching	S-RESEARCH_PROBLEM

Early	O
Exiting	O
BERT	O
for	O
Efficient	B-RESEARCH_PROBLEM
Document	I-RESEARCH_PROBLEM
Ranking	E-RESEARCH_PROBLEM

Imitation	O
Learning	O
for	O
Non-Autoregressive	B-RESEARCH_PROBLEM
Neural	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Shallow	O
Semantic	O
Trees	O
for	O
SMT	S-RESEARCH_PROBLEM

A	O
Small-Vocabulary	O
Shared	O
Task	O
for	O
Medical	B-RESEARCH_PROBLEM
Speech	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
.	O

making	O
NLG	O
a	O
voice	O
for	O
interpretable	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Entity	B-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
at	O
First	O
Sight:	O
Improving	O
NER	O
with	O
Eye	O
Movement	O
Information	O

Integrating	O
Syntactic	O
and	O
Prosodic	O
Information	O
for	O
the	B-RESEARCH_PROBLEM
Efficient	I-RESEARCH_PROBLEM
Detection	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
Empty	I-RESEARCH_PROBLEM
Categories	E-RESEARCH_PROBLEM

A	O
Corpus	O
for	O
Modeling	O
User	O
and	O
Language	O
Effects	O
in	O
Argumentation	B-RESEARCH_PROBLEM
on	I-RESEARCH_PROBLEM
Online	I-RESEARCH_PROBLEM
Debating	E-RESEARCH_PROBLEM

Morphological	O
Features	O
for	O
Parsing	B-RESEARCH_PROBLEM
Morphologically-rich	I-RESEARCH_PROBLEM
Languages:	E-RESEARCH_PROBLEM
A	O
Case	O
of	O
Arabic	O

The	O
Power	O
of	O
Language	O
Music:	O
Arabic	B-RESEARCH_PROBLEM
Lemmatization	E-RESEARCH_PROBLEM
through	O
Patterns	O

Feelings	O
from	O
the	O
Past:	O
Adapting	O
Affective	O
Lexicons	O
for	O
Historical	B-RESEARCH_PROBLEM
Emotion	I-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

A	O
Task-Based	O
Framework	O
To	O
Evaluate	O
Evaluative	B-RESEARCH_PROBLEM
Arguments	E-RESEARCH_PROBLEM
.	O

Debiasing	O
Word	O
Embeddings	O
Improves	O
Multimodal	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Semantic	O
Autoencoder	O
for	O
Zero-Shot	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Improving	O
Semantic	B-RESEARCH_PROBLEM
Composition	E-RESEARCH_PROBLEM
with	O
Offset	O
Inference	O

Joint	O
Training	O
with	O
Semantic	O
Role	O
Labeling	O
for	O
Better	O
Generalization	O
in	O
Natural	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Inference	E-RESEARCH_PROBLEM

Generating	B-RESEARCH_PROBLEM
Feedback	E-RESEARCH_PROBLEM
for	O
English	O
Foreign	O
Language	O
Exercises	O

WIKIR:	O
A	O
Python	O
Toolkit	O
for	O
Building	B-RESEARCH_PROBLEM
a	I-RESEARCH_PROBLEM
Large-scale	I-RESEARCH_PROBLEM
Wikipedia-based	I-RESEARCH_PROBLEM
English	I-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Retrieval	I-RESEARCH_PROBLEM
Dataset	E-RESEARCH_PROBLEM

Dynamic	O
Word	B-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM
for	O
Evolving	O
Semantic	O
Discovery	O

Proofread	B-RESEARCH_PROBLEM
Sentence	I-RESEARCH_PROBLEM
Generation	E-RESEARCH_PROBLEM
as	O
Multi-Task	O
Learning	O
Editing	O
Operation	O
Prediction	O

KUNLP	O
Grammatical	O
Error	O
Correction	O
System	O
For	O
CoNLL-2013	B-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task	E-RESEARCH_PROBLEM

BioDCA	O
Identifier:	O
A	O
System	O
for	O
Automatic	B-RESEARCH_PROBLEM
Identification	E-RESEARCH_PROBLEM
of	O
Discourse	O
Connective	O
and	O
Arguments	O
from	O
Biomedical	O
Text	O

Efficient	O
wordgraph	O
for	O
interactive	B-RESEARCH_PROBLEM
translation	I-RESEARCH_PROBLEM
prediction	E-RESEARCH_PROBLEM

Jamo	O
Pair	O
Encoding:	O
Subcharacter	O
Representation-based	O
Extreme	O
Korean	O
Vocabulary	O
Compression	O
for	O
Efficient	B-RESEARCH_PROBLEM
Subword	I-RESEARCH_PROBLEM
Tokenization	E-RESEARCH_PROBLEM

Best-Worst	O
Scaling	O
More	O
Reliable	O
than	O
Rating	O
Scales:	O
A	O
Case	O
Study	O
on	O
Sentiment	B-RESEARCH_PROBLEM
Intensity	I-RESEARCH_PROBLEM
Annotation	E-RESEARCH_PROBLEM

Fancy	O
Man	O
Launches	O
Zippo	O
at	O
WNUT	B-RESEARCH_PROBLEM
2020	I-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task-1:	E-RESEARCH_PROBLEM
A	O
Bert	O
Case	O
Model	O
for	O
Wet	B-RESEARCH_PROBLEM
Lab	I-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Extraction	E-RESEARCH_PROBLEM

A	O
General-Purpose	O
Annotation	O
Model	O
for	O
Knowledge	B-RESEARCH_PROBLEM
Discovery:	E-RESEARCH_PROBLEM
Case	O
Study	O
in	O
Spanish	O
Clinical	O
Text	O

The	O
JAIST	O
Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
Systems	O
for	O
WMT	O
17	O

Cross-Lingual	O
BERT	O
Transformation	O
for	O
Zero-Shot	B-RESEARCH_PROBLEM
Dependency	I-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

An	O
Automated	O
Method	O
to	O
Enrich	O
Consumer	O
Health	O
Vocabularies	O
Using	O
GloVe	O
Word	B-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM
and	O
An	O
Auxiliary	O
Lexical	O
Resource	O

Relation-Aware	O
Collaborative	O
Learning	O
for	O
Unified	B-RESEARCH_PROBLEM
Aspect-Based	I-RESEARCH_PROBLEM
Sentiment	I-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Ada-Segment:	O
Automated	O
Multi-loss	O
Adaptation	O
for	O
Panoptic	B-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM

RTM-DCU:	O
Predicting	B-RESEARCH_PROBLEM
Semantic	I-RESEARCH_PROBLEM
Similarity	E-RESEARCH_PROBLEM
with	O
Referential	O
Translation	O
Machines	O

RMM:	O
A	O
Recursive	O
Mental	O
Model	O
for	O
Dialogue	B-RESEARCH_PROBLEM
Navigation	E-RESEARCH_PROBLEM

Kernel	O
Engineering	O
for	O
Fast	B-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Easy	I-RESEARCH_PROBLEM
Design	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
Natural	I-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Applications	E-RESEARCH_PROBLEM

Acquiring	B-RESEARCH_PROBLEM
Predicate	I-RESEARCH_PROBLEM
Paraphrases	E-RESEARCH_PROBLEM
from	O
News	O
Tweets	O

Using	O
Ontology-based	O
Approaches	O
to	O
Representing	O
Speech	O
Transcripts	O
for	O
Automated	B-RESEARCH_PROBLEM
Speech	I-RESEARCH_PROBLEM
Scoring	E-RESEARCH_PROBLEM

Mine	O
the	O
Easy,	O
Classify	O
the	O
Hard:	O
A	O
Semi-Supervised	O
Approach	O
to	O
Automatic	B-RESEARCH_PROBLEM
Sentiment	I-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Contextualized	O
Weak	O
Supervision	O
for	O
Text	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
with	O
parfda	O
Moses	O
kenlm	O
nplm	O
and	O
PRO	O

Unsupervised	B-RESEARCH_PROBLEM
Opinion	I-RESEARCH_PROBLEM
Summarization	E-RESEARCH_PROBLEM
with	O
Noising	O
and	O
Denoising	O

Problems	O
in	O
Current	B-RESEARCH_PROBLEM
Text	I-RESEARCH_PROBLEM
Simplification	I-RESEARCH_PROBLEM
Research:	E-RESEARCH_PROBLEM
New	O
Data	O
Can	O
Help	O

A	O
Study	O
of	O
Academic	O
Collaborations	O
in	O
Computational	B-RESEARCH_PROBLEM
Linguistics	E-RESEARCH_PROBLEM
using	O
a	O
Latent	O
Mixture	O
of	O
Authors	O
Model	O

AlpacaTag:	O
An	O
Active	O
Learning-based	O
Crowd	O
Annotation	O
Framework	O
for	O
Sequence	B-RESEARCH_PROBLEM
Tagging	E-RESEARCH_PROBLEM

The	O
CNGL-DCU-Prompsit	O
Translation	O
Systems	O
for	O
WMT13	S-RESEARCH_PROBLEM

Breaking	O
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM
of	O
Movie	O
Reviews	O

Spectral	O
Learning	O
for	O
Non-Deterministic	B-RESEARCH_PROBLEM
Dependency	I-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

Classification	S-RESEARCH_PROBLEM
with	O
Scattering	O
Operators	O

UNT:	O
A	O
Supervised	O
Synergistic	O
Approach	O
to	O
Semantic	B-RESEARCH_PROBLEM
Text	I-RESEARCH_PROBLEM
Similarity	E-RESEARCH_PROBLEM

Stance	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
with	O
Hierarchical	O
Attention	O
Network	O

Initial	O
Explorations	O
on	O
using	O
CRFs	O
for	O
Turkish	B-RESEARCH_PROBLEM
Named	I-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM

Bridging	O
by	O
Word:	O
Image	O
Grounded	O
Vocabulary	O
Construction	O
for	O
Visual	B-RESEARCH_PROBLEM
Captioning	E-RESEARCH_PROBLEM

Linguistic	O
Profiling	O
For	O
Authorship	B-RESEARCH_PROBLEM
Recognition	I-RESEARCH_PROBLEM
And	I-RESEARCH_PROBLEM
Verification	E-RESEARCH_PROBLEM
.	O

Measuring	O
Text	O
Complexity	O
for	O
Italian	O
as	O
a	B-RESEARCH_PROBLEM
Second	I-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Learning	I-RESEARCH_PROBLEM
Purposes	E-RESEARCH_PROBLEM

The	O
Lazy	O
Encoder:	O
A	O
Fine-Grained	O
Analysis	O
of	O
the	O
Role	O
of	O
Morphology	O
in	O
Neural	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
for	O
Crimean	O
Tatar	O
to	O
Turkish	O

Semi-supervised	B-RESEARCH_PROBLEM
Stochastic	I-RESEARCH_PROBLEM
Multi-Domain	I-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
using	O
Variational	O
Inference	O

English-Korean	B-RESEARCH_PROBLEM
Named	I-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Transliteration	E-RESEARCH_PROBLEM
Using	O
Substring	O
Alignment	O
and	O
Re-ranking	O
Methods	O

Recall	O
is	O
the	O
Proper	O
Evaluation	O
Metric	O
for	O
Word	B-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM

Imputation	S-RESEARCH_PROBLEM
for	O
High-Dimensional	O
Linear	O
Regression	O

Toward	O
Language	B-RESEARCH_PROBLEM
Independent	I-RESEARCH_PROBLEM
Methodology	E-RESEARCH_PROBLEM
for	O
Generating	B-RESEARCH_PROBLEM
Artwork	I-RESEARCH_PROBLEM
Descriptions:	I-RESEARCH_PROBLEM
Exploring	I-RESEARCH_PROBLEM
FrameNet	I-RESEARCH_PROBLEM
Information	E-RESEARCH_PROBLEM

Efficient	O
and	O
Effective	O
Generation	O
of	O
Test	O
Cases	O
for	O
Pedestrian	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
--	O
Search-based	O
Software	O
Testing	O
of	O
Baidu	O
Apollo	O
in	O
SVL	O

Classification	S-RESEARCH_PROBLEM
of	O
Point	O
Cloud	O
Scenes	O
with	O
Multiscale	O
Voxel	O
Deep	O
Network	O

Semi-supervised	B-RESEARCH_PROBLEM
Word	I-RESEARCH_PROBLEM
Sense	I-RESEARCH_PROBLEM
Disambiguation	E-RESEARCH_PROBLEM
with	O
Neural	O
Models	O

Detecting	B-RESEARCH_PROBLEM
context-dependent	I-RESEARCH_PROBLEM
sentences	E-RESEARCH_PROBLEM
in	O
parallel	O
corpora	O

Using	O
Machine	O
Translation	O
Evaluation	O
Techniques	O
to	O
Determine	O
Sentence-level	B-RESEARCH_PROBLEM
Semantic	I-RESEARCH_PROBLEM
Equivalence	E-RESEARCH_PROBLEM
.	O

Improving	O
Collocation	B-RESEARCH_PROBLEM
Correction	E-RESEARCH_PROBLEM
by	O
Ranking	O
Suggestions	O
Using	O
Linguistic	O
Knowledge	O

MISSFormer:	O
An	O
Effective	O
Medical	B-RESEARCH_PROBLEM
Image	I-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM
Transformer	O

STARC:	O
Structured	O
Annotations	O
for	O
Reading	B-RESEARCH_PROBLEM
Comprehension	E-RESEARCH_PROBLEM

Recurrent	O
Fully	O
Convolutional	O
Networks	O
for	O
Video	B-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM

A	O
Semi-universal	O
Pipelined	O
Approach	O
to	O
the	B-RESEARCH_PROBLEM
CoNLL	I-RESEARCH_PROBLEM
2017	I-RESEARCH_PROBLEM
UD	I-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task	E-RESEARCH_PROBLEM

A	O
Simple	O
and	O
Effective	O
Unified	O
Encoder	O
for	O
Document-Level	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Adaptation	O
Data	O
Selection	O
using	O
Neural	O
Language	O
Models:	O
Experiments	O
in	O
Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Named	B-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
for	O
Indian	O
Languages	O
.	O

GILE:	O
A	O
Generalized	O
Input-Label	O
Embedding	O
for	O
Text	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Learning	B-RESEARCH_PROBLEM
Antonyms	E-RESEARCH_PROBLEM
with	O
Paraphrases	O
and	O
a	O
Morphology-Aware	O
Neural	O
Network	O

Expansion	O
Methods	O
for	O
Job-Candidate	B-RESEARCH_PROBLEM
Matching	E-RESEARCH_PROBLEM
Amidst	O
Unreliable	O
and	O
Sparse	O
Data	O

KNU-HYUNDAIs	O
NMT	O
system	O
for	O
Scientific	B-RESEARCH_PROBLEM
Paper	I-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Patent	I-RESEARCH_PROBLEM
Tasks	I-RESEARCH_PROBLEM
onWAT	I-RESEARCH_PROBLEM
2019	E-RESEARCH_PROBLEM

Deep	O
Belief	O
Networks	O
and	O
Biomedical	B-RESEARCH_PROBLEM
Text	I-RESEARCH_PROBLEM
Categorisation	E-RESEARCH_PROBLEM

GWU	O
NLP	O
at	O
SemEval-2016	B-RESEARCH_PROBLEM
Shared	I-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
1:	E-RESEARCH_PROBLEM
Matrix	O
Factorization	O
for	O
Crosslingual	B-RESEARCH_PROBLEM
STS	E-RESEARCH_PROBLEM

Multi-Task	O
Triplet	O
Loss	O
for	O
Named	B-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
using	O
Supplementary	O
Text	O

Bilingually-constrained	O
Phrase	O
Embeddings	O
for	O
Machine	B-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Controllable	B-RESEARCH_PROBLEM
Paraphrase	I-RESEARCH_PROBLEM
Generation	E-RESEARCH_PROBLEM
with	O
a	O
Syntactic	O
Exemplar	O

Weakly-Supervised	O
Concept-based	O
Adversarial	O
Learning	O
for	O
Cross-lingual	O
Word	B-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM

Viable	O
Threat	O
on	O
News	B-RESEARCH_PROBLEM
Reading:	E-RESEARCH_PROBLEM
Generating	O
Biased	O
News	O
